dataset,seed,variant,step,train_loss,cum_flops,compression
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_85,1644,5.708840370178223,292676716.8000001,6.666666666666665
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_90,1644,5.990006923675537,195117811.19999996,10.000000000000002
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_95,1644,5.741992950439453,97558905.60000008,19.999999999999982
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,quant8,1644,4.080574035644531,487794528.0,4.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,celo,1645,4.227157115936279,1952364960.0,1.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_50,1645,4.522991180419922,976182480.0,2.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_70,1645,5.341409683227539,585709488.0000001,3.3333333333333326
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_80,1645,4.565724849700928,390472991.99999994,5.000000000000001
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_85,1645,5.875514984130859,292854744.00000006,6.666666666666665
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_90,1645,6.159242630004883,195236495.99999997,10.000000000000002
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_95,1645,5.908339977264404,97618248.00000009,19.999999999999982
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,quant8,1645,4.209046840667725,488091240.0,4.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,celo,1646,4.0711140632629395,1953551808.0,1.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_50,1646,4.444146633148193,976775904.0,2.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_70,1646,5.268836498260498,586065542.4000001,3.3333333333333326
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_80,1646,4.432960033416748,390710361.5999999,5.000000000000001
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_85,1646,5.679988861083984,293032771.20000005,6.666666666666665
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_90,1646,5.96793794631958,195355180.79999995,10.000000000000002
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_95,1646,5.713232517242432,97677590.40000008,19.999999999999982
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,quant8,1646,4.084562301635742,488387952.0,4.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,celo,1647,3.9807872772216797,1954738656.0,1.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_50,1647,4.340515613555908,977369328.0,2.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_70,1647,5.130319595336914,586421596.8000002,3.3333333333333326
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_80,1647,4.316769599914551,390947731.1999999,5.000000000000001
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_85,1647,5.625542640686035,293210798.4000001,6.666666666666665
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_90,1647,5.938563823699951,195473865.59999996,10.000000000000002
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_95,1647,5.661027908325195,97736932.80000009,19.999999999999982
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,quant8,1647,3.96589994430542,488684664.0,4.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,celo,1648,4.138073921203613,1955925504.0,1.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_50,1648,4.530999183654785,977962752.0,2.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_70,1648,5.33616828918457,586777651.2000002,3.3333333333333326
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_80,1648,4.542951583862305,391185100.7999999,5.000000000000001
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_85,1648,5.706845283508301,293388825.6000001,6.666666666666665
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_90,1648,6.000720977783203,195592550.39999995,10.000000000000002
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_95,1648,5.740387439727783,97796275.20000009,19.999999999999982
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,quant8,1648,4.144738674163818,488981376.0,4.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,celo,1649,4.107143878936768,1957112352.0,1.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_50,1649,4.55451774597168,978556176.0,2.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_70,1649,5.328104496002197,587133705.6000001,3.3333333333333326
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_80,1649,4.4088263511657715,391422470.3999999,5.000000000000001
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_85,1649,5.755593776702881,293566852.8000001,6.666666666666665
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_90,1649,6.057834148406982,195711235.19999996,10.000000000000002
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_95,1649,5.790110111236572,97855617.60000008,19.999999999999982
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,quant8,1649,4.072958469390869,489278088.0,4.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,celo,1650,3.996812582015991,1958299200.0,1.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_50,1650,4.496387958526611,979149600.0,2.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_70,1650,5.070741176605225,587489760.0000001,3.3333333333333326
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_80,1650,4.349553108215332,391659839.99999994,5.000000000000001
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_85,1650,5.652790546417236,293744880.00000006,6.666666666666665
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_90,1650,5.963642120361328,195829919.99999997,10.000000000000002
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_95,1650,5.6870903968811035,97914960.00000009,19.999999999999982
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,quant8,1650,3.9655942916870117,489574800.0,4.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,celo,1651,4.123000144958496,1959486048.0,1.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_50,1651,4.63896369934082,979743024.0,2.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_70,1651,5.323054313659668,587845814.4000001,3.3333333333333326
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_80,1651,4.451918125152588,391897209.5999999,5.000000000000001
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_85,1651,5.6981706619262695,293922907.20000005,6.666666666666665
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_90,1651,6.001415252685547,195948604.79999995,10.000000000000002
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_95,1651,5.730340957641602,97974302.40000008,19.999999999999982
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,quant8,1651,4.081568717956543,489871512.0,4.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,celo,1652,4.2073211669921875,1960672896.0,1.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_50,1652,4.698862552642822,980336448.0,2.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_70,1652,5.386995315551758,588201868.8000002,3.3333333333333326
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_80,1652,4.536616802215576,392134579.1999999,5.000000000000001
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_85,1652,5.749782085418701,294100934.4000001,6.666666666666665
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_90,1652,6.0560221672058105,196067289.59999996,10.000000000000002
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_95,1652,5.785149574279785,98033644.80000009,19.999999999999982
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,quant8,1652,4.165920734405518,490168224.0,4.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,celo,1653,4.113962173461914,1961859744.0,1.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_50,1653,4.684515476226807,980929872.0,2.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_70,1653,5.400330543518066,588557923.2000002,3.3333333333333326
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_80,1653,4.493169784545898,392371948.7999999,5.000000000000001
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_85,1653,5.733701705932617,294278961.6000001,6.666666666666665
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_90,1653,6.006129264831543,196185974.39999995,10.000000000000002
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_95,1653,5.763376235961914,98092987.20000009,19.999999999999982
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,quant8,1653,4.109846115112305,490464936.0,4.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,celo,1654,4.124838352203369,1963046592.0,1.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_50,1654,4.521815776824951,981523296.0,2.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_70,1654,5.40576171875,588913977.6000001,3.3333333333333326
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_80,1654,4.455911159515381,392609318.3999999,5.000000000000001
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_85,1654,5.625957012176514,294456988.8000001,6.666666666666665
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_90,1654,5.907496452331543,196304659.19999996,10.000000000000002
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_95,1654,5.654011249542236,98152329.60000008,19.999999999999982
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,quant8,1654,4.1054487228393555,490761648.0,4.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,celo,1655,4.151308059692383,1964233440.0,1.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_50,1655,4.5799946784973145,982116720.0,2.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_70,1655,5.290928840637207,589270032.0000001,3.3333333333333326
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_80,1655,4.494427680969238,392846687.99999994,5.000000000000001
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_85,1655,5.721436023712158,294635016.00000006,6.666666666666665
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_90,1655,6.011390686035156,196423343.99999997,10.000000000000002
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_95,1655,5.754788398742676,98211672.00000009,19.999999999999982
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,quant8,1655,4.138139724731445,491058360.0,4.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,celo,1656,4.107801914215088,1965420288.0,1.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_50,1656,4.520982265472412,982710144.0,2.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_70,1656,5.233625411987305,589626086.4000001,3.3333333333333326
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_80,1656,4.458971977233887,393084057.5999999,5.000000000000001
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_85,1656,5.62579345703125,294813043.20000005,6.666666666666665
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_90,1656,5.936187744140625,196542028.79999995,10.000000000000002
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_95,1656,5.662051200866699,98271014.40000008,19.999999999999982
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,quant8,1656,4.078533172607422,491355072.0,4.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,celo,1657,4.159482002258301,1966607136.0,1.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_50,1657,4.579891204833984,983303568.0,2.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_70,1657,5.294227600097656,589982140.8000002,3.3333333333333326
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_80,1657,4.497668266296387,393321427.1999999,5.000000000000001
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_85,1657,5.759949207305908,294991070.4000001,6.666666666666665
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_90,1657,6.054769992828369,196660713.59999996,10.000000000000002
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_95,1657,5.791752815246582,98330356.80000009,19.999999999999982
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,quant8,1657,4.137808799743652,491651784.0,4.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,celo,1658,4.307041645050049,1967793984.0,1.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_50,1658,4.741703987121582,983896992.0,2.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_70,1658,5.526205062866211,590338195.2000002,3.3333333333333326
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_80,1658,4.660618305206299,393558796.7999999,5.000000000000001
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_85,1658,5.8798675537109375,295169097.6000001,6.666666666666665
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_90,1658,6.157668590545654,196779398.39999995,10.000000000000002
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_95,1658,5.907383918762207,98389699.20000009,19.999999999999982
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,quant8,1658,4.264697074890137,491948496.0,4.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,celo,1659,4.346354007720947,1968980832.0,1.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_50,1659,4.740501403808594,984490416.0,2.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_70,1659,5.467142105102539,590694249.6000001,3.3333333333333326
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_80,1659,4.649897575378418,393796166.3999999,5.000000000000001
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_85,1659,5.8699235916137695,295347124.8000001,6.666666666666665
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_90,1659,6.149233818054199,196898083.19999996,10.000000000000002
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_95,1659,5.898949146270752,98449041.60000008,19.999999999999982
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,quant8,1659,4.303089141845703,492245208.0,4.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,celo,1660,4.222034931182861,1970167680.0,1.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_50,1660,4.666949272155762,985083840.0,2.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_70,1660,5.503149509429932,591050304.0000001,3.3333333333333326
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_80,1660,4.564810752868652,394033535.99999994,5.000000000000001
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_85,1660,5.866534233093262,295525152.00000006,6.666666666666665
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_90,1660,6.144558906555176,197016767.99999997,10.000000000000002
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_95,1660,5.894463539123535,98508384.00000009,19.999999999999982
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,quant8,1660,4.2057600021362305,492541920.0,4.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,celo,1661,4.260447025299072,1971354528.0,1.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_50,1661,4.64830207824707,985677264.0,2.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_70,1661,5.467441082000732,591406358.4000001,3.3333333333333326
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_80,1661,4.564971923828125,394270905.5999999,5.000000000000001
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_85,1661,5.7857184410095215,295703179.20000005,6.666666666666665
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_90,1661,6.061856269836426,197135452.79999995,10.000000000000002
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_95,1661,5.814141750335693,98567726.40000008,19.999999999999982
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,quant8,1661,4.18671989440918,492838632.0,4.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,celo,1662,4.156764030456543,1972541376.0,1.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_50,1662,4.562142372131348,986270688.0,2.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_70,1662,5.418588638305664,591762412.8000002,3.3333333333333326
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_80,1662,4.526886940002441,394508275.1999999,5.000000000000001
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_85,1662,5.772163391113281,295881206.4000001,6.666666666666665
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_90,1662,6.069385051727295,197254137.59999996,10.000000000000002
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_95,1662,5.802809238433838,98627068.80000009,19.999999999999982
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,quant8,1662,4.131889343261719,493135344.0,4.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,celo,1663,4.295576095581055,1973728224.0,1.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_50,1663,4.660558223724365,986864112.0,2.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_70,1663,5.4127397537231445,592118467.2000002,3.3333333333333326
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_80,1663,4.616309642791748,394745644.7999999,5.000000000000001
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_85,1663,5.7954630851745605,296059233.6000001,6.666666666666665
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_90,1663,6.090721130371094,197372822.39999995,10.000000000000002
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_95,1663,5.828619003295898,98686411.20000009,19.999999999999982
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,quant8,1663,4.254108428955078,493432056.0,4.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,celo,1664,4.289546012878418,1974915072.0,1.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_50,1664,4.650453567504883,987457536.0,2.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_70,1664,5.429188251495361,592474521.6000001,3.3333333333333326
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_80,1664,4.658901691436768,394983014.3999999,5.000000000000001
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_85,1664,5.814798355102539,296237260.8000001,6.666666666666665
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_90,1664,6.102631568908691,197491507.19999996,10.000000000000002
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_95,1664,5.843920707702637,98745753.60000008,19.999999999999982
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,quant8,1664,4.2457427978515625,493728768.0,4.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,celo,1665,4.203499794006348,1976101920.0,1.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_50,1665,4.6053948402404785,988050960.0,2.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_70,1665,5.494603157043457,592830576.0000001,3.3333333333333326
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_80,1665,4.483438014984131,395220383.99999994,5.000000000000001
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_85,1665,5.7191548347473145,296415288.00000006,6.666666666666665
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_90,1665,6.009068965911865,197610191.99999997,10.000000000000002
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_95,1665,5.748171806335449,98805096.00000009,19.999999999999982
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,quant8,1665,4.162904262542725,494025480.0,4.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,celo,1666,4.202322006225586,1977288768.0,1.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_50,1666,4.587795257568359,988644384.0,2.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_70,1666,5.516637802124023,593186630.4000001,3.3333333333333326
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_80,1666,4.49176025390625,395457753.5999999,5.000000000000001
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_85,1666,5.7381181716918945,296593315.20000005,6.666666666666665
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_90,1666,6.018623352050781,197728876.79999995,10.000000000000002
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_95,1666,5.767333984375,98864438.40000008,19.999999999999982
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,quant8,1666,4.169808864593506,494322192.0,4.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,celo,1667,4.32574462890625,1978475616.0,1.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_50,1667,4.666949272155762,989237808.0,2.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_70,1667,5.470305442810059,593542684.8000002,3.3333333333333326
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_80,1667,4.6533355712890625,395695123.1999999,5.000000000000001
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_85,1667,5.811301231384277,296771342.4000001,6.666666666666665
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_90,1667,6.075788497924805,197847561.59999996,10.000000000000002
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_95,1667,5.838085174560547,98923780.80000009,19.999999999999982
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,quant8,1667,4.2933197021484375,494618904.0,4.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,celo,1668,4.23397159576416,1979662464.0,1.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_50,1668,4.646341323852539,989831232.0,2.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_70,1668,5.589838981628418,593898739.2000002,3.3333333333333326
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_80,1668,4.610366344451904,395932492.7999999,5.000000000000001
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_85,1668,5.783154010772705,296949369.6000001,6.666666666666665
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_90,1668,6.055123329162598,197966246.39999995,10.000000000000002
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_95,1668,5.808600425720215,98983123.20000009,19.999999999999982
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,quant8,1668,4.21204137802124,494915616.0,4.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,celo,1669,4.155117988586426,1980849312.0,1.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_50,1669,4.535827159881592,990424656.0,2.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_70,1669,5.502876281738281,594254793.6000001,3.3333333333333326
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_80,1669,4.455224514007568,396169862.3999999,5.000000000000001
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_85,1669,5.698795795440674,297127396.8000001,6.666666666666665
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_90,1669,5.98678731918335,198084931.19999996,10.000000000000002
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_95,1669,5.7263970375061035,99042465.60000008,19.999999999999982
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,quant8,1669,4.13055419921875,495212328.0,4.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,celo,1670,4.176846504211426,1982036160.0,1.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_50,1670,4.54043436050415,991018080.0,2.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_70,1670,5.403467178344727,594610848.0000001,3.3333333333333326
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_80,1670,4.565189838409424,396407231.99999994,5.000000000000001
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_85,1670,5.791552543640137,297305424.00000006,6.666666666666665
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_90,1670,6.074382305145264,198203615.99999997,10.000000000000002
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_95,1670,5.817562580108643,99101808.00000009,19.999999999999982
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,quant8,1670,4.1531982421875,495509040.0,4.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,celo,1671,4.369040489196777,1983223008.0,1.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_50,1671,4.708914279937744,991611504.0,2.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_70,1671,5.628671646118164,594966902.4000001,3.3333333333333326
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_80,1671,4.6960930824279785,396644601.5999999,5.000000000000001
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_85,1671,5.797172546386719,297483451.20000005,6.666666666666665
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_90,1671,6.065485954284668,198322300.79999995,10.000000000000002
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_95,1671,5.82215690612793,99161150.40000008,19.999999999999982
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,quant8,1671,4.3018341064453125,495805752.0,4.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,celo,1672,4.303387641906738,1984409856.0,1.0
RNNLM_wikipediaen32k_Patch32_LSTM256_Embed128,7,prune_50,1672,4.688580513000488,992204928.0,2.0
