dataset,run,step,optimizer,train_loss,val_loss
TransformerLM_LM1B_MultiRuntime_0,4,1267,celo_fp8_e4m3fn,6.947558879852295,7.193767547607422
TransformerLM_LM1B_MultiRuntime_0,4,1267,celo_fp8_e5m2,7.021486282348633,7.430865287780762
TransformerLM_LM1B_MultiRuntime_0,4,1267,celo_int8,6.987069129943848,7.2538018226623535
TransformerLM_LM1B_MultiRuntime_0,4,1267,celo_int4,6.816640853881836,7.064507484436035
TransformerLM_LM1B_MultiRuntime_0,4,1268,celo_fp32,6.096183776855469,6.198099136352539
TransformerLM_LM1B_MultiRuntime_0,4,1268,celo_bf16,6.091778755187988,6.291375160217285
TransformerLM_LM1B_MultiRuntime_0,4,1268,celo_fp16,5.992191314697266,6.267247676849365
TransformerLM_LM1B_MultiRuntime_0,4,1268,celo_fp8_e4m3fn,6.141199111938477,6.239472389221191
TransformerLM_LM1B_MultiRuntime_0,4,1268,celo_fp8_e5m2,6.157693862915039,6.173374652862549
TransformerLM_LM1B_MultiRuntime_0,4,1268,celo_int8,6.129421234130859,6.274636268615723
TransformerLM_LM1B_MultiRuntime_0,4,1268,celo_int4,5.99813175201416,6.199541091918945
TransformerLM_LM1B_MultiRuntime_0,4,1269,celo_fp32,5.841952800750732,5.401120662689209
TransformerLM_LM1B_MultiRuntime_0,4,1269,celo_bf16,5.856085777282715,5.488999843597412
TransformerLM_LM1B_MultiRuntime_0,4,1269,celo_fp16,5.834965705871582,5.628448963165283
TransformerLM_LM1B_MultiRuntime_0,4,1269,celo_fp8_e4m3fn,5.701331615447998,5.369356632232666
TransformerLM_LM1B_MultiRuntime_0,4,1269,celo_fp8_e5m2,5.742568492889404,5.49713659286499
TransformerLM_LM1B_MultiRuntime_0,4,1269,celo_int8,5.737313747406006,5.467188835144043
TransformerLM_LM1B_MultiRuntime_0,4,1269,celo_int4,5.707742691040039,5.421516418457031
TransformerLM_LM1B_MultiRuntime_0,4,1270,celo_fp32,7.042138576507568,6.638809680938721
TransformerLM_LM1B_MultiRuntime_0,4,1270,celo_bf16,6.989087104797363,6.68007230758667
TransformerLM_LM1B_MultiRuntime_0,4,1270,celo_fp16,6.993365287780762,6.702752113342285
TransformerLM_LM1B_MultiRuntime_0,4,1270,celo_fp8_e4m3fn,6.81056022644043,6.579432487487793
TransformerLM_LM1B_MultiRuntime_0,4,1270,celo_fp8_e5m2,7.188088417053223,6.717020511627197
TransformerLM_LM1B_MultiRuntime_0,4,1270,celo_int8,6.913456439971924,6.727896213531494
TransformerLM_LM1B_MultiRuntime_0,4,1270,celo_int4,6.889890670776367,6.517479419708252
TransformerLM_LM1B_MultiRuntime_0,4,1271,celo_fp32,6.976199150085449,6.0634894371032715
TransformerLM_LM1B_MultiRuntime_0,4,1271,celo_bf16,7.199487686157227,6.072380065917969
TransformerLM_LM1B_MultiRuntime_0,4,1271,celo_fp16,6.965316295623779,6.100855827331543
TransformerLM_LM1B_MultiRuntime_0,4,1271,celo_fp8_e4m3fn,6.9487457275390625,6.103229522705078
TransformerLM_LM1B_MultiRuntime_0,4,1271,celo_fp8_e5m2,7.020053863525391,5.980226039886475
TransformerLM_LM1B_MultiRuntime_0,4,1271,celo_int8,6.909682273864746,6.106677055358887
TransformerLM_LM1B_MultiRuntime_0,4,1271,celo_int4,6.838420867919922,6.000536918640137
TransformerLM_LM1B_MultiRuntime_0,4,1272,celo_fp32,7.083467483520508,6.601530075073242
TransformerLM_LM1B_MultiRuntime_0,4,1272,celo_bf16,7.077681064605713,6.602089881896973
TransformerLM_LM1B_MultiRuntime_0,4,1272,celo_fp16,6.965450286865234,6.623147010803223
TransformerLM_LM1B_MultiRuntime_0,4,1272,celo_fp8_e4m3fn,7.028607368469238,6.680102348327637
TransformerLM_LM1B_MultiRuntime_0,4,1272,celo_fp8_e5m2,7.096211910247803,6.875602722167969
TransformerLM_LM1B_MultiRuntime_0,4,1272,celo_int8,6.996743202209473,6.762234687805176
TransformerLM_LM1B_MultiRuntime_0,4,1272,celo_int4,6.89808988571167,6.691764831542969
TransformerLM_LM1B_MultiRuntime_0,4,1273,celo_fp32,6.819497585296631,5.911875247955322
TransformerLM_LM1B_MultiRuntime_0,4,1273,celo_bf16,6.82265567779541,6.1929121017456055
TransformerLM_LM1B_MultiRuntime_0,4,1273,celo_fp16,6.650168418884277,6.154031276702881
TransformerLM_LM1B_MultiRuntime_0,4,1273,celo_fp8_e4m3fn,6.778474807739258,6.115255355834961
TransformerLM_LM1B_MultiRuntime_0,4,1273,celo_fp8_e5m2,6.851866722106934,6.09422492980957
TransformerLM_LM1B_MultiRuntime_0,4,1273,celo_int8,6.706416130065918,6.262389183044434
TransformerLM_LM1B_MultiRuntime_0,4,1273,celo_int4,6.738422393798828,5.986886978149414
TransformerLM_LM1B_MultiRuntime_0,4,1274,celo_fp32,6.874818801879883,6.88963508605957
TransformerLM_LM1B_MultiRuntime_0,4,1274,celo_bf16,6.889714241027832,6.8343000411987305
TransformerLM_LM1B_MultiRuntime_0,4,1274,celo_fp16,6.791865825653076,6.879762649536133
TransformerLM_LM1B_MultiRuntime_0,4,1274,celo_fp8_e4m3fn,6.754510879516602,6.886367321014404
TransformerLM_LM1B_MultiRuntime_0,4,1274,celo_fp8_e5m2,6.865617752075195,7.06582498550415
TransformerLM_LM1B_MultiRuntime_0,4,1274,celo_int8,6.913525104522705,6.927210807800293
TransformerLM_LM1B_MultiRuntime_0,4,1274,celo_int4,6.793891906738281,6.783230304718018
TransformerLM_LM1B_MultiRuntime_0,4,1275,celo_fp32,6.492070198059082,7.503049850463867
TransformerLM_LM1B_MultiRuntime_0,4,1275,celo_bf16,6.3285698890686035,7.39097785949707
TransformerLM_LM1B_MultiRuntime_0,4,1275,celo_fp16,6.640850067138672,7.43218994140625
TransformerLM_LM1B_MultiRuntime_0,4,1275,celo_fp8_e4m3fn,6.420464515686035,7.447323799133301
TransformerLM_LM1B_MultiRuntime_0,4,1275,celo_fp8_e5m2,6.6245317459106445,7.284115314483643
TransformerLM_LM1B_MultiRuntime_0,4,1275,celo_int8,6.551603317260742,7.511329650878906
TransformerLM_LM1B_MultiRuntime_0,4,1275,celo_int4,6.4409027099609375,7.286405086517334
TransformerLM_LM1B_MultiRuntime_0,4,1276,celo_fp32,7.320705890655518,6.593569755554199
TransformerLM_LM1B_MultiRuntime_0,4,1276,celo_bf16,7.218479156494141,6.640741348266602
TransformerLM_LM1B_MultiRuntime_0,4,1276,celo_fp16,7.240333557128906,6.752186298370361
TransformerLM_LM1B_MultiRuntime_0,4,1276,celo_fp8_e4m3fn,7.2188191413879395,6.609646797180176
TransformerLM_LM1B_MultiRuntime_0,4,1276,celo_fp8_e5m2,7.387591361999512,6.789138317108154
TransformerLM_LM1B_MultiRuntime_0,4,1276,celo_int8,7.323967456817627,6.640376091003418
TransformerLM_LM1B_MultiRuntime_0,4,1276,celo_int4,7.363485813140869,6.61883020401001
TransformerLM_LM1B_MultiRuntime_0,4,1277,celo_fp32,6.401123046875,6.5529680252075195
TransformerLM_LM1B_MultiRuntime_0,4,1277,celo_bf16,6.187348365783691,6.539053916931152
TransformerLM_LM1B_MultiRuntime_0,4,1277,celo_fp16,6.669126510620117,6.5166521072387695
TransformerLM_LM1B_MultiRuntime_0,4,1277,celo_fp8_e4m3fn,6.34770393371582,6.437905311584473
TransformerLM_LM1B_MultiRuntime_0,4,1277,celo_fp8_e5m2,6.53576135635376,6.585417747497559
TransformerLM_LM1B_MultiRuntime_0,4,1277,celo_int8,6.549830436706543,6.6735310554504395
TransformerLM_LM1B_MultiRuntime_0,4,1277,celo_int4,6.252532958984375,6.568482398986816
TransformerLM_LM1B_MultiRuntime_0,4,1278,celo_fp32,6.591061592102051,6.898937225341797
TransformerLM_LM1B_MultiRuntime_0,4,1278,celo_bf16,6.66602897644043,6.796248912811279
TransformerLM_LM1B_MultiRuntime_0,4,1278,celo_fp16,6.530702590942383,6.896895408630371
TransformerLM_LM1B_MultiRuntime_0,4,1278,celo_fp8_e4m3fn,6.573575973510742,6.777952194213867
TransformerLM_LM1B_MultiRuntime_0,4,1278,celo_fp8_e5m2,6.717057228088379,6.860641956329346
TransformerLM_LM1B_MultiRuntime_0,4,1278,celo_int8,6.596157550811768,6.806432723999023
TransformerLM_LM1B_MultiRuntime_0,4,1278,celo_int4,6.58071231842041,6.861892223358154
TransformerLM_LM1B_MultiRuntime_0,4,1279,celo_fp32,6.886284351348877,5.9367218017578125
TransformerLM_LM1B_MultiRuntime_0,4,1279,celo_bf16,6.8245344161987305,5.95060920715332
TransformerLM_LM1B_MultiRuntime_0,4,1279,celo_fp16,6.87083101272583,5.978779315948486
TransformerLM_LM1B_MultiRuntime_0,4,1279,celo_fp8_e4m3fn,6.81679630279541,5.954728603363037
TransformerLM_LM1B_MultiRuntime_0,4,1279,celo_fp8_e5m2,7.081354141235352,6.2781476974487305
TransformerLM_LM1B_MultiRuntime_0,4,1279,celo_int8,6.805288314819336,6.1285905838012695
TransformerLM_LM1B_MultiRuntime_0,4,1279,celo_int4,6.7324042320251465,5.986527442932129
TransformerLM_LM1B_MultiRuntime_0,4,1280,celo_fp32,6.203873634338379,7.113865852355957
TransformerLM_LM1B_MultiRuntime_0,4,1280,celo_bf16,6.215236186981201,7.203426361083984
TransformerLM_LM1B_MultiRuntime_0,4,1280,celo_fp16,6.2685770988464355,7.22318172454834
TransformerLM_LM1B_MultiRuntime_0,4,1280,celo_fp8_e4m3fn,6.179433822631836,7.201480865478516
TransformerLM_LM1B_MultiRuntime_0,4,1280,celo_fp8_e5m2,6.139508247375488,7.395586967468262
TransformerLM_LM1B_MultiRuntime_0,4,1280,celo_int8,6.277596473693848,7.285437107086182
TransformerLM_LM1B_MultiRuntime_0,4,1280,celo_int4,6.1292924880981445,7.242824077606201
TransformerLM_LM1B_MultiRuntime_0,4,1281,celo_fp32,7.1983442306518555,6.352508068084717
TransformerLM_LM1B_MultiRuntime_0,4,1281,celo_bf16,7.069894313812256,6.388840198516846
TransformerLM_LM1B_MultiRuntime_0,4,1281,celo_fp16,7.138335227966309,6.289074420928955
TransformerLM_LM1B_MultiRuntime_0,4,1281,celo_fp8_e4m3fn,7.057204246520996,6.157249450683594
TransformerLM_LM1B_MultiRuntime_0,4,1281,celo_fp8_e5m2,7.356842517852783,6.4094743728637695
TransformerLM_LM1B_MultiRuntime_0,4,1281,celo_int8,7.171420574188232,6.253963470458984
TransformerLM_LM1B_MultiRuntime_0,4,1281,celo_int4,6.990266799926758,5.986836910247803
TransformerLM_LM1B_MultiRuntime_0,4,1282,celo_fp32,6.4917097091674805,5.618740081787109
TransformerLM_LM1B_MultiRuntime_0,4,1282,celo_bf16,6.289261341094971,5.44996452331543
TransformerLM_LM1B_MultiRuntime_0,4,1282,celo_fp16,6.542139053344727,5.565125465393066
TransformerLM_LM1B_MultiRuntime_0,4,1282,celo_fp8_e4m3fn,6.398192405700684,5.50539493560791
TransformerLM_LM1B_MultiRuntime_0,4,1282,celo_fp8_e5m2,6.510797500610352,5.75988245010376
TransformerLM_LM1B_MultiRuntime_0,4,1282,celo_int8,6.437943935394287,5.6371541023254395
TransformerLM_LM1B_MultiRuntime_0,4,1282,celo_int4,6.420319557189941,5.181187629699707
TransformerLM_LM1B_MultiRuntime_0,4,1283,celo_fp32,6.678704261779785,7.049897193908691
TransformerLM_LM1B_MultiRuntime_0,4,1283,celo_bf16,6.579539775848389,6.98979377746582
TransformerLM_LM1B_MultiRuntime_0,4,1283,celo_fp16,6.531460762023926,6.922140121459961
TransformerLM_LM1B_MultiRuntime_0,4,1283,celo_fp8_e4m3fn,6.550333499908447,6.823107719421387
TransformerLM_LM1B_MultiRuntime_0,4,1283,celo_fp8_e5m2,6.657885551452637,6.960485458374023
TransformerLM_LM1B_MultiRuntime_0,4,1283,celo_int8,6.39229679107666,6.824527740478516
TransformerLM_LM1B_MultiRuntime_0,4,1283,celo_int4,6.256804466247559,6.813837051391602
TransformerLM_LM1B_MultiRuntime_0,4,1284,celo_fp32,6.7495527267456055,5.9529266357421875
TransformerLM_LM1B_MultiRuntime_0,4,1284,celo_bf16,6.776010513305664,5.71005916595459
TransformerLM_LM1B_MultiRuntime_0,4,1284,celo_fp16,6.7810587882995605,5.873541831970215
TransformerLM_LM1B_MultiRuntime_0,4,1284,celo_fp8_e4m3fn,6.678625106811523,5.8104963302612305
TransformerLM_LM1B_MultiRuntime_0,4,1284,celo_fp8_e5m2,6.796669006347656,5.954880714416504
TransformerLM_LM1B_MultiRuntime_0,4,1284,celo_int8,6.678354263305664,5.8651580810546875
TransformerLM_LM1B_MultiRuntime_0,4,1284,celo_int4,6.709230899810791,5.637241363525391
TransformerLM_LM1B_MultiRuntime_0,4,1285,celo_fp32,6.903927803039551,6.899128437042236
TransformerLM_LM1B_MultiRuntime_0,4,1285,celo_bf16,6.900277137756348,7.081571578979492
TransformerLM_LM1B_MultiRuntime_0,4,1285,celo_fp16,6.95610237121582,7.136287689208984
TransformerLM_LM1B_MultiRuntime_0,4,1285,celo_fp8_e4m3fn,6.854801177978516,7.074356555938721
TransformerLM_LM1B_MultiRuntime_0,4,1285,celo_fp8_e5m2,7.080371856689453,7.172800064086914
TransformerLM_LM1B_MultiRuntime_0,4,1285,celo_int8,6.9193220138549805,7.012535095214844
TransformerLM_LM1B_MultiRuntime_0,4,1285,celo_int4,6.929759502410889,6.937273025512695
TransformerLM_LM1B_MultiRuntime_0,4,1286,celo_fp32,7.881231307983398,7.452805519104004
TransformerLM_LM1B_MultiRuntime_0,4,1286,celo_bf16,7.885307312011719,7.367794036865234
TransformerLM_LM1B_MultiRuntime_0,4,1286,celo_fp16,7.655442237854004,7.370743274688721
TransformerLM_LM1B_MultiRuntime_0,4,1286,celo_fp8_e4m3fn,7.673840045928955,7.295754432678223
TransformerLM_LM1B_MultiRuntime_0,4,1286,celo_fp8_e5m2,7.976716995239258,7.469544410705566
TransformerLM_LM1B_MultiRuntime_0,4,1286,celo_int8,7.700583457946777,7.527969837188721
TransformerLM_LM1B_MultiRuntime_0,4,1286,celo_int4,7.620590686798096,7.401041507720947
TransformerLM_LM1B_MultiRuntime_0,4,1287,celo_fp32,5.786886692047119,6.232511520385742
TransformerLM_LM1B_MultiRuntime_0,4,1287,celo_bf16,5.919393062591553,6.175743103027344
TransformerLM_LM1B_MultiRuntime_0,4,1287,celo_fp16,5.831297874450684,6.371336460113525
TransformerLM_LM1B_MultiRuntime_0,4,1287,celo_fp8_e4m3fn,5.718740463256836,6.234572410583496
TransformerLM_LM1B_MultiRuntime_0,4,1287,celo_fp8_e5m2,5.899435043334961,6.283293724060059
TransformerLM_LM1B_MultiRuntime_0,4,1287,celo_int8,5.834787368774414,6.12684440612793
TransformerLM_LM1B_MultiRuntime_0,4,1287,celo_int4,5.780436992645264,6.030849456787109
TransformerLM_LM1B_MultiRuntime_0,4,1288,celo_fp32,6.47882080078125,6.2032880783081055
TransformerLM_LM1B_MultiRuntime_0,4,1288,celo_bf16,6.285404682159424,6.300612449645996
TransformerLM_LM1B_MultiRuntime_0,4,1288,celo_fp16,6.2908034324646,6.183457374572754
TransformerLM_LM1B_MultiRuntime_0,4,1288,celo_fp8_e4m3fn,6.317560195922852,6.341658592224121
TransformerLM_LM1B_MultiRuntime_0,4,1288,celo_fp8_e5m2,6.47852087020874,6.392160415649414
TransformerLM_LM1B_MultiRuntime_0,4,1288,celo_int8,6.365567207336426,6.302723407745361
TransformerLM_LM1B_MultiRuntime_0,4,1288,celo_int4,6.16368293762207,6.141084671020508
TransformerLM_LM1B_MultiRuntime_0,4,1289,celo_fp32,7.977176189422607,6.568184852600098
TransformerLM_LM1B_MultiRuntime_0,4,1289,celo_bf16,7.811157703399658,6.598648548126221
TransformerLM_LM1B_MultiRuntime_0,4,1289,celo_fp16,7.958962440490723,6.599234580993652
TransformerLM_LM1B_MultiRuntime_0,4,1289,celo_fp8_e4m3fn,7.966188430786133,6.559187889099121
TransformerLM_LM1B_MultiRuntime_0,4,1289,celo_fp8_e5m2,8.196192741394043,6.76530647277832
TransformerLM_LM1B_MultiRuntime_0,4,1289,celo_int8,8.151639938354492,6.659379959106445
TransformerLM_LM1B_MultiRuntime_0,4,1289,celo_int4,7.932540416717529,6.488309860229492
TransformerLM_LM1B_MultiRuntime_0,4,1290,celo_fp32,7.463843822479248,7.33445930480957
TransformerLM_LM1B_MultiRuntime_0,4,1290,celo_bf16,7.395193099975586,7.041508674621582
TransformerLM_LM1B_MultiRuntime_0,4,1290,celo_fp16,7.3334808349609375,7.113550186157227
TransformerLM_LM1B_MultiRuntime_0,4,1290,celo_fp8_e4m3fn,7.292492389678955,7.0943522453308105
TransformerLM_LM1B_MultiRuntime_0,4,1290,celo_fp8_e5m2,7.427767753601074,7.281425476074219
TransformerLM_LM1B_MultiRuntime_0,4,1290,celo_int8,7.429612159729004,7.106071472167969
TransformerLM_LM1B_MultiRuntime_0,4,1290,celo_int4,7.292116165161133,6.95643424987793
TransformerLM_LM1B_MultiRuntime_0,4,1291,celo_fp32,7.078431129455566,6.977110862731934
TransformerLM_LM1B_MultiRuntime_0,4,1291,celo_bf16,7.085850715637207,7.083566188812256
TransformerLM_LM1B_MultiRuntime_0,4,1291,celo_fp16,6.975312232971191,7.019968032836914
TransformerLM_LM1B_MultiRuntime_0,4,1291,celo_fp8_e4m3fn,6.989699840545654,6.929426193237305
TransformerLM_LM1B_MultiRuntime_0,4,1291,celo_fp8_e5m2,7.188200950622559,7.035401344299316
TransformerLM_LM1B_MultiRuntime_0,4,1291,celo_int8,6.979666233062744,6.970675945281982
TransformerLM_LM1B_MultiRuntime_0,4,1291,celo_int4,7.080737590789795,6.89565372467041
TransformerLM_LM1B_MultiRuntime_0,4,1292,celo_fp32,6.032240867614746,7.397425651550293
TransformerLM_LM1B_MultiRuntime_0,4,1292,celo_bf16,6.050368785858154,7.378265380859375
TransformerLM_LM1B_MultiRuntime_0,4,1292,celo_fp16,6.077889442443848,7.312295436859131
TransformerLM_LM1B_MultiRuntime_0,4,1292,celo_fp8_e4m3fn,6.023532867431641,7.3062591552734375
TransformerLM_LM1B_MultiRuntime_0,4,1292,celo_fp8_e5m2,6.175998210906982,7.264400482177734
TransformerLM_LM1B_MultiRuntime_0,4,1292,celo_int8,6.132889270782471,7.340616703033447
TransformerLM_LM1B_MultiRuntime_0,4,1292,celo_int4,5.962436676025391,7.282011985778809
TransformerLM_LM1B_MultiRuntime_0,4,1293,celo_fp32,6.641211032867432,6.008244514465332
TransformerLM_LM1B_MultiRuntime_0,4,1293,celo_bf16,6.622605323791504,6.232762336730957
TransformerLM_LM1B_MultiRuntime_0,4,1293,celo_fp16,6.568273067474365,6.194507598876953
TransformerLM_LM1B_MultiRuntime_0,4,1293,celo_fp8_e4m3fn,6.701066017150879,6.061304092407227
TransformerLM_LM1B_MultiRuntime_0,4,1293,celo_fp8_e5m2,6.594128131866455,6.219526290893555
TransformerLM_LM1B_MultiRuntime_0,4,1293,celo_int8,6.554710865020752,6.176353454589844
TransformerLM_LM1B_MultiRuntime_0,4,1293,celo_int4,6.420864105224609,5.9136762619018555
TransformerLM_LM1B_MultiRuntime_0,4,1294,celo_fp32,7.221589088439941,6.850183010101318
TransformerLM_LM1B_MultiRuntime_0,4,1294,celo_bf16,7.451263427734375,6.950711250305176
TransformerLM_LM1B_MultiRuntime_0,4,1294,celo_fp16,7.185052394866943,6.925726890563965
TransformerLM_LM1B_MultiRuntime_0,4,1294,celo_fp8_e4m3fn,7.222042083740234,6.885998249053955
TransformerLM_LM1B_MultiRuntime_0,4,1294,celo_fp8_e5m2,7.286313533782959,6.980891704559326
TransformerLM_LM1B_MultiRuntime_0,4,1294,celo_int8,7.391782283782959,6.977190971374512
TransformerLM_LM1B_MultiRuntime_0,4,1294,celo_int4,7.300691604614258,6.81609582901001
TransformerLM_LM1B_MultiRuntime_0,4,1295,celo_fp32,6.131716728210449,5.725519180297852
TransformerLM_LM1B_MultiRuntime_0,4,1295,celo_bf16,6.223039150238037,5.763100624084473
TransformerLM_LM1B_MultiRuntime_0,4,1295,celo_fp16,6.219809532165527,5.760919570922852
TransformerLM_LM1B_MultiRuntime_0,4,1295,celo_fp8_e4m3fn,6.046557426452637,5.719694137573242
TransformerLM_LM1B_MultiRuntime_0,4,1295,celo_fp8_e5m2,6.275769233703613,5.8485002517700195
TransformerLM_LM1B_MultiRuntime_0,4,1295,celo_int8,6.153905391693115,5.717209815979004
TransformerLM_LM1B_MultiRuntime_0,4,1295,celo_int4,6.045266151428223,5.616527557373047
TransformerLM_LM1B_MultiRuntime_0,4,1296,celo_fp32,5.927637100219727,7.106732368469238
TransformerLM_LM1B_MultiRuntime_0,4,1296,celo_bf16,5.990488052368164,7.0713372230529785
TransformerLM_LM1B_MultiRuntime_0,4,1296,celo_fp16,6.00950813293457,6.994527816772461
TransformerLM_LM1B_MultiRuntime_0,4,1296,celo_fp8_e4m3fn,5.942988395690918,6.991194725036621
TransformerLM_LM1B_MultiRuntime_0,4,1296,celo_fp8_e5m2,6.2848429679870605,7.348581790924072
TransformerLM_LM1B_MultiRuntime_0,4,1296,celo_int8,5.987925052642822,7.0963287353515625
TransformerLM_LM1B_MultiRuntime_0,4,1296,celo_int4,5.927433967590332,6.9693498611450195
TransformerLM_LM1B_MultiRuntime_0,4,1297,celo_fp32,7.036032199859619,6.644454002380371
TransformerLM_LM1B_MultiRuntime_0,4,1297,celo_bf16,7.068329811096191,6.735904693603516
TransformerLM_LM1B_MultiRuntime_0,4,1297,celo_fp16,7.090961456298828,6.626461982727051
TransformerLM_LM1B_MultiRuntime_0,4,1297,celo_fp8_e4m3fn,7.1507978439331055,6.617913246154785
TransformerLM_LM1B_MultiRuntime_0,4,1297,celo_fp8_e5m2,7.212530136108398,6.675602436065674
TransformerLM_LM1B_MultiRuntime_0,4,1297,celo_int8,7.085833549499512,6.591520309448242
TransformerLM_LM1B_MultiRuntime_0,4,1297,celo_int4,7.180819988250732,6.460315704345703
TransformerLM_LM1B_MultiRuntime_0,4,1298,celo_fp32,6.264803886413574,7.079846382141113
TransformerLM_LM1B_MultiRuntime_0,4,1298,celo_bf16,6.182193756103516,6.943716049194336
TransformerLM_LM1B_MultiRuntime_0,4,1298,celo_fp16,6.127325057983398,7.156063079833984
TransformerLM_LM1B_MultiRuntime_0,4,1298,celo_fp8_e4m3fn,6.0473222732543945,7.0161261558532715
TransformerLM_LM1B_MultiRuntime_0,4,1298,celo_fp8_e5m2,6.249274730682373,7.235786437988281
TransformerLM_LM1B_MultiRuntime_0,4,1298,celo_int8,6.373035430908203,7.125284194946289
TransformerLM_LM1B_MultiRuntime_0,4,1298,celo_int4,6.017125606536865,7.052826881408691
TransformerLM_LM1B_MultiRuntime_0,4,1299,celo_fp32,7.686615467071533,6.014349937438965
TransformerLM_LM1B_MultiRuntime_0,4,1299,celo_bf16,7.761065483093262,5.989339828491211
TransformerLM_LM1B_MultiRuntime_0,4,1299,celo_fp16,7.800808906555176,6.154653549194336
TransformerLM_LM1B_MultiRuntime_0,4,1299,celo_fp8_e4m3fn,7.800728797912598,6.083817481994629
TransformerLM_LM1B_MultiRuntime_0,4,1299,celo_fp8_e5m2,7.814633369445801,6.34727144241333
TransformerLM_LM1B_MultiRuntime_0,4,1299,celo_int8,7.763039588928223,6.1231279373168945
TransformerLM_LM1B_MultiRuntime_0,4,1299,celo_int4,7.694950103759766,6.0146870613098145
TransformerLM_LM1B_MultiRuntime_0,4,1300,celo_fp32,7.015552520751953,6.958990097045898
TransformerLM_LM1B_MultiRuntime_0,4,1300,celo_bf16,6.9855546951293945,7.096992492675781
TransformerLM_LM1B_MultiRuntime_0,4,1300,celo_fp16,6.912790298461914,7.152230262756348
TransformerLM_LM1B_MultiRuntime_0,4,1300,celo_fp8_e4m3fn,7.009560585021973,6.9466657638549805
TransformerLM_LM1B_MultiRuntime_0,4,1300,celo_fp8_e5m2,6.935003280639648,7.126480579376221
TransformerLM_LM1B_MultiRuntime_0,4,1300,celo_int8,6.931020259857178,7.0463690757751465
TransformerLM_LM1B_MultiRuntime_0,4,1300,celo_int4,6.949029922485352,6.972332954406738
TransformerLM_LM1B_MultiRuntime_0,4,1301,celo_fp32,7.002956867218018,4.672183036804199
TransformerLM_LM1B_MultiRuntime_0,4,1301,celo_bf16,6.978666305541992,4.746868133544922
TransformerLM_LM1B_MultiRuntime_0,4,1301,celo_fp16,6.93187141418457,4.669153690338135
TransformerLM_LM1B_MultiRuntime_0,4,1301,celo_fp8_e4m3fn,6.993807792663574,4.614167213439941
TransformerLM_LM1B_MultiRuntime_0,4,1301,celo_fp8_e5m2,7.11253547668457,4.6544694900512695
TransformerLM_LM1B_MultiRuntime_0,4,1301,celo_int8,6.9812517166137695,4.517816066741943
TransformerLM_LM1B_MultiRuntime_0,4,1301,celo_int4,6.963312149047852,4.452489852905273
TransformerLM_LM1B_MultiRuntime_0,4,1302,celo_fp32,6.423652172088623,7.958733558654785
TransformerLM_LM1B_MultiRuntime_0,4,1302,celo_bf16,6.428822994232178,7.94818115234375
TransformerLM_LM1B_MultiRuntime_0,4,1302,celo_fp16,6.584286689758301,7.931483268737793
TransformerLM_LM1B_MultiRuntime_0,4,1302,celo_fp8_e4m3fn,6.44526481628418,7.831737041473389
TransformerLM_LM1B_MultiRuntime_0,4,1302,celo_fp8_e5m2,6.689733505249023,7.92919921875
TransformerLM_LM1B_MultiRuntime_0,4,1302,celo_int8,6.553725719451904,7.939499378204346
TransformerLM_LM1B_MultiRuntime_0,4,1302,celo_int4,6.254192352294922,7.815301895141602
TransformerLM_LM1B_MultiRuntime_0,4,1303,celo_fp32,7.745436668395996,7.024186611175537
TransformerLM_LM1B_MultiRuntime_0,4,1303,celo_bf16,7.626973628997803,6.9415059089660645
TransformerLM_LM1B_MultiRuntime_0,4,1303,celo_fp16,7.745183944702148,7.024043083190918
TransformerLM_LM1B_MultiRuntime_0,4,1303,celo_fp8_e4m3fn,7.594657897949219,6.909873962402344
TransformerLM_LM1B_MultiRuntime_0,4,1303,celo_fp8_e5m2,7.72308874130249,7.237532615661621
TransformerLM_LM1B_MultiRuntime_0,4,1303,celo_int8,7.723689079284668,7.015364170074463
TransformerLM_LM1B_MultiRuntime_0,4,1303,celo_int4,7.575396537780762,6.830182075500488
TransformerLM_LM1B_MultiRuntime_0,4,1304,celo_fp32,6.209959506988525,7.112505912780762
TransformerLM_LM1B_MultiRuntime_0,4,1304,celo_bf16,6.232917785644531,7.224346160888672
TransformerLM_LM1B_MultiRuntime_0,4,1304,celo_fp16,6.337843894958496,7.294671535491943
TransformerLM_LM1B_MultiRuntime_0,4,1304,celo_fp8_e4m3fn,6.339547634124756,7.155303001403809
TransformerLM_LM1B_MultiRuntime_0,4,1304,celo_fp8_e5m2,6.239527702331543,7.197288513183594
TransformerLM_LM1B_MultiRuntime_0,4,1304,celo_int8,6.307969093322754,7.2737016677856445
TransformerLM_LM1B_MultiRuntime_0,4,1304,celo_int4,6.238714218139648,6.970890998840332
TransformerLM_LM1B_MultiRuntime_0,4,1305,celo_fp32,6.79377555847168,6.7990570068359375
TransformerLM_LM1B_MultiRuntime_0,4,1305,celo_bf16,6.827047348022461,6.965559959411621
TransformerLM_LM1B_MultiRuntime_0,4,1305,celo_fp16,6.627427101135254,6.8227763175964355
TransformerLM_LM1B_MultiRuntime_0,4,1305,celo_fp8_e4m3fn,6.839583873748779,6.9242353439331055
TransformerLM_LM1B_MultiRuntime_0,4,1305,celo_fp8_e5m2,6.879187107086182,6.9659833908081055
TransformerLM_LM1B_MultiRuntime_0,4,1305,celo_int8,6.886680603027344,6.895758628845215
TransformerLM_LM1B_MultiRuntime_0,4,1305,celo_int4,6.767686367034912,6.808608055114746
